Casos,Casos confirmados,Casos probables,Departamentos,Distritos,Provincias,Año,Eventos o daños,Semana
,,,PIURA,PAITA,PAITA,2018,Dengue,51
,,,CUSCO,QUELLOUNO,LA CONVENCION,2018,Dengue,51
,,,LIMA,HUACHO,HUAURA,2018,Dengue,51
,,,SAN MARTIN,SAN PABLO,BELLAVISTA,2018,Dengue,51
,,,AYACUCHO,CANAYRE,HUANTA,2018,Dengue,51
,,,SAN MARTIN,NUEVA CAJAMARCA,RIOJA,2018,Dengue,51
,,,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,2018,Dengue,51
,,,TUMBES,MATAPALO,ZARUMILLA,2018,Dengue,51
,,,AYACUCHO,ANCO,LA MAR,2018,Dengue,51
,,,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,2018,Dengue,51
,,,LORETO,VARGAS GUERRA,UCAYALI,2018,Dengue,51
,,,UCAYALI,SEPAHUA,ATALAYA,2018,Dengue,51
,,,HUANUCO,YUYAPICHIS,PUERTO INCA,2018,Dengue,51
,,,JUNIN,VIZCATAN DEL ENE,SATIPO,2018,Dengue,51
,,,LA LIBERTAD,EL PORVENIR,TRUJILLO,2018,Dengue,51
,,,LA LIBERTAD,LAREDO,TRUJILLO,2018,Dengue,51
,,,JUNIN,MAZAMARI,SATIPO,2018,Dengue,51
,,,ANCASH,SAMANCO,SANTA,2018,Dengue,51
,,,TUMBES,SAN JACINTO,TUMBES,2018,Dengue,51
,,,LORETO,PEBAS,MARISCAL RAMON CASTILLA,2018,Dengue,51
,,,ANCASH,HUARMEY,HUARMEY,2018,Dengue,51
,,,PIURA,CHULUCANAS,MORROPON,2018,Dengue,51
,,,PIURA,VICE,SECHURA,2018,Dengue,51
,,,CAJAMARCA,CAJAMARCA,CAJAMARCA,2018,Dengue,51
,,,SAN MARTIN,LAMAS,LAMAS,2018,Dengue,51
,,,LA LIBERTAD,FLORENCIA DE MORA,TRUJILLO,2018,Dengue,51
,,,ICA,PALPA,PALPA,2018,Dengue,51
,,,LORETO,PUNCHANA,MAYNAS,2018,Dengue,51
,,,IMPORTADOS,IMPORTADOS,IMPORTADOS,2018,Dengue,51
,,,SAN MARTIN,CAMPANILLA,MARISCAL CACERES,2018,Dengue,51
,,,SAN MARTIN,BELLAVISTA,BELLAVISTA,2018,Dengue,51
,,,LA LIBERTAD,TRUJILLO,TRUJILLO,2018,Dengue,51
,,,LAMBAYEQUE,PIMENTEL,CHICLAYO,2018,Dengue,51
,,,CAJAMARCA,PUCARA,JAEN,2018,Dengue,51
,,,JUNIN,PERENE,CHANCHAMAYO,2018,Dengue,51
,,,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,2018,Dengue,51
,,,HUANUCO,MONZON,HUAMALIES,2018,Dengue,51
,,,AMAZONAS,BAGUA,BAGUA,2018,Dengue,51
,,,LAMBAYEQUE,TUMAN,CHICLAYO,2018,Dengue,51
,,,LAMBAYEQUE,LA VICTORIA,CHICLAYO,2018,Dengue,51
,,,ICA,TATE,ICA,2018,Dengue,51
,,,PIURA,LA ARENA,PIURA,2018,Dengue,51
,,,ICA,SAN CLEMENTE,PISCO,2018,Dengue,51
,,,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,2018,Dengue,51
,,,AMAZONAS,CAJARURO,UTCUBAMBA,2018,Dengue,51
,,,LORETO,REQUENA,REQUENA,2018,Dengue,51
,,,CUSCO,CAMANTI,QUISPICANCHI,2018,Dengue,51
,,,PIURA,LANCONES,SULLANA,2018,Dengue,51
,,,SAN MARTIN,SAPOSOA,HUALLAGA,2018,Dengue,51
,,,UCAYALI,MANANTAY,CORONEL PORTILLO,2018,Dengue,51
,,,LORETO,ALTO TAPICHE,REQUENA,2018,Dengue,51
,,,JUNIN,RIO TAMBO,SATIPO,2018,Dengue,51
,,,LORETO,SAN JUAN BAUTISTA,MAYNAS,2018,Dengue,51
,,,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2018,Dengue,51
,,,PIURA,VEINTISEIS DE OCTUBRE,PIURA,2018,Dengue,51
,,,LORETO,FERNANDO LORES,MAYNAS,2018,Dengue,51
,,,TUMBES,PAMPAS DE HOSPITAL,TUMBES,2018,Dengue,51
,,,UCAYALI,IRAZOLA,PADRE ABAD,2018,Dengue,51
,,,PIURA,PARI�AS,TALARA,2018,Dengue,51
,,,ICA,RIO GRANDE,PALPA,2018,Dengue,51
,,,TUMBES,SAN JUAN DE LA VIRGEN,TUMBES,2018,Dengue,51
,,,LA LIBERTAD,POROTO,TRUJILLO,2018,Dengue,51
,,,LORETO,SARAYACU,UCAYALI,2018,Dengue,51
,,,ICA,PARACAS,PISCO,2018,Dengue,51
,,,LORETO,PUTUMAYO,PUTUMAYO,2018,Dengue,51
,,,JUNIN,EL TAMBO,HUANCAYO,2018,Dengue,51
0,0,0,PIURA,AYABACA,AYABACA,2018,Dengue,18
1,0,1,TUMBES,LA CRUZ,TUMBES,2018,Dengue,18
1,0,1,TUMBES,ZORRITOS,CONTRALMIRANTE VILLAR,2018,Dengue,18
0,0,0,ANCASH,BUENA VISTA ALTA,CASMA,2018,Dengue,18
0,0,0,AMAZONAS,BAGUA,BAGUA,2018,Dengue,18
0,0,0,TUMBES,PAMPAS DE HOSPITAL,TUMBES,2018,Dengue,18
0,0,0,LA LIBERTAD,PAIJAN,ASCOPE,2018,Dengue,18
16,1,15,PIURA,PIURA,PIURA,2018,Dengue,18
1,1,0,UCAYALI,MANANTAY,CORONEL PORTILLO,2018,Dengue,18
0,0,0,SAN MARTIN,MORALES,SAN MARTIN,2018,Dengue,18
0,0,0,LA LIBERTAD,LA ESPERANZA,TRUJILLO,2018,Dengue,18
0,0,0,ANCASH,PAMPAROMAS,HUAYLAS,2018,Dengue,18
0,0,0,AMAZONAS,IMAZA,BAGUA,2018,Dengue,18
0,0,0,AYACUCHO,CANAYRE,HUANTA,2018,Dengue,18
5,5,0,UCAYALI,CALLERIA,CORONEL PORTILLO,2018,Dengue,18
3,1,2,PIURA,SULLANA,SULLANA,2018,Dengue,18
0,0,0,AMAZONAS,BAGUA GRANDE,UTCUBAMBA,2018,Dengue,18
1,0,1,LA LIBERTAD,TRUJILLO,TRUJILLO,2018,Dengue,18
5,0,5,PIURA,VEINTISEIS DE OCTUBRE,PIURA,2018,Dengue,18
0,0,0,PIURA,MANCORA,TALARA,2018,Dengue,19
0,0,0,ANCASH,NEPE�A,SANTA,2018,Dengue,19
0,0,0,PIURA,LANCONES,SULLANA,2018,Dengue,19
0,0,0,ICA,RIO GRANDE,PALPA,2018,Dengue,19
0,0,0,LA LIBERTAD,GUADALUPE,PACASMAYO,2018,Dengue,19
0,0,0,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,2018,Dengue,19
0,0,0,UCAYALI,NESHUYA,PADRE ABAD,2018,Dengue,19
0,0,0,AMAZONAS,LA PECA,BAGUA,2018,Dengue,19
0,0,0,LORETO,JENARO HERRERA,REQUENA,2018,Dengue,19
0,0,0,PIURA,AYABACA,AYABACA,2018,Dengue,19
0,0,0,ANCASH,CASMA,CASMA,2018,Dengue,19
0,0,0,SAN MARTIN,BELLAVISTA,BELLAVISTA,2018,Dengue,19
0,0,0,LA LIBERTAD,ASCOPE,ASCOPE,2018,Dengue,19
0,0,0,SAN MARTIN,JUAN GUERRA,SAN MARTIN,2018,Dengue,19
0,0,0,PIURA,PARI�AS,TALARA,2018,Dengue,19
1,0,1,LA LIBERTAD,CHAO,VIRU,2018,Dengue,19
0,0,0,JUNIN,SAN RAMON,CHANCHAMAYO,2018,Dengue,19
0,0,0,PIURA,BUENOS AIRES,MORROPON,2018,Dengue,19
21,1,20,LORETO,FERNANDO LORES,MAYNAS,2018,Dengue,19
0,0,0,UCAYALI,CAMPOVERDE,CORONEL PORTILLO,2018,Dengue,19
0,0,0,TUMBES,AGUAS VERDES,ZARUMILLA,2018,Dengue,19
2,0,2,AYACUCHO,AYNA,LA MAR,2018,Dengue,19
0,0,0,PIURA,QUERECOTILLO,SULLANA,2018,Dengue,19
1,0,1,TUMBES,LA CRUZ,TUMBES,2018,Dengue,19
0,0,0,SAN MARTIN,BARRANQUITA,LAMAS,2018,Dengue,19
0,0,0,TUMBES,CORRALES,TUMBES,2018,Dengue,19
0,0,0,PIURA,LOS ORGANOS,TALARA,2018,Dengue,19
1,0,1,AYACUCHO,ANCHIHUAY,LA MAR,2018,Dengue,19
0,0,0,LA LIBERTAD,VIRU,VIRU,2018,Dengue,19
0,0,0,SAN MARTIN,SAN MARTIN,EL DORADO,2018,Dengue,19
0,0,0,CAJAMARCA,EL PRADO,SAN MIGUEL,2018,Dengue,19
0,0,0,LAMBAYEQUE,CHICLAYO,CHICLAYO,2018,Dengue,19
1,0,1,LORETO,YURIMAGUAS,ALTO AMAZONAS,2018,Dengue,19
0,0,0,LORETO,PUINAHUA,REQUENA,2018,Dengue,19
0,0,0,HUANUCO,YUYAPICHIS,PUERTO INCA,2018,Dengue,19
0,0,0,TUMBES,CASITAS,CONTRALMIRANTE VILLAR,2018,Dengue,19
1,0,1,MADRE DE DIOS,MADRE DE DIOS,MANU,2018,Dengue,19
2,0,2,PIURA,VEINTISEIS DE OCTUBRE,PIURA,2018,Dengue,19
0,0,0,LORETO,EMILIO SAN MARTIN,REQUENA,2018,Dengue,19
0,0,0,LA LIBERTAD,LAREDO,TRUJILLO,2018,Dengue,19
0,0,0,SAN MARTIN,SHAMBOYACU,PICOTA,2018,Dengue,19
0,0,0,LORETO,NAPO,MAYNAS,2018,Dengue,19
0,0,0,JUNIN,PICHANAQUI,CHANCHAMAYO,2018,Dengue,19
1,0,1,PIURA,LA UNION,PIURA,2018,Dengue,19
1,0,1,ICA,PARACAS,PISCO,2018,Dengue,19
1,0,1,LAMBAYEQUE,SALAS,LAMBAYEQUE,2018,Dengue,19
0,0,0,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,2018,Dengue,19
0,0,0,CUSCO,PICHARI,LA CONVENCION,2018,Dengue,19
2,1,1,PIURA,CHULUCANAS,MORROPON,2018,Dengue,19
3,0,3,LORETO,NAUTA,LORETO,2018,Dengue,19
1,1,0,AMAZONAS,IMAZA,BAGUA,2018,Dengue,19
0,0,0,UCAYALI,YARINACOCHA,CORONEL PORTILLO,2018,Dengue,19
0,0,0,PIURA,FRIAS,AYABACA,2018,Dengue,19
0,0,0,LA LIBERTAD,EL PORVENIR,TRUJILLO,2018,Dengue,19
0,0,0,AMAZONAS,CAJARURO,UTCUBAMBA,2018,Dengue,19
2,1,1,MADRE DE DIOS,INAMBARI,TAMBOPATA,2018,Dengue,19
0,0,0,ANCASH,BUENA VISTA ALTA,CASMA,2018,Dengue,19
0,0,0,PIURA,EL TALLAN,PIURA,2018,Dengue,19
0,0,0,LAMBAYEQUE,OLMOS,LAMBAYEQUE,2018,Dengue,19
0,0,0,SAN MARTIN,NUEVA CAJAMARCA,RIOJA,2018,Dengue,19
1,1,0,SAN MARTIN,TARAPOTO,SAN MARTIN,2018,Dengue,19
0,0,0,SAN MARTIN,LA BANDA DE SHILCAYO,SAN MARTIN,2018,Dengue,19
0,0,0,ICA,TUPAC AMARU INCA,PISCO,2018,Dengue,19
0,0,0,PIURA,LA MATANZA,MORROPON,2018,Dengue,19
0,0,0,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,2018,Dengue,19
0,0,0,LA LIBERTAD,HUANCHACO,TRUJILLO,2018,Dengue,19
0,0,0,UCAYALI,IPARIA,CORONEL PORTILLO,2018,Dengue,19
0,0,0,PIURA,LA ARENA,PIURA,2018,Dengue,19
0,0,0,SAN MARTIN,JEPELACIO,MOYOBAMBA,2018,Dengue,19
0,0,0,UCAYALI,SEPAHUA,ATALAYA,2018,Dengue,19
0,0,0,ICA,SANTIAGO,ICA,2018,Dengue,19
0,0,0,LORETO,ALTO NANAY,MAYNAS,2018,Dengue,19
0,0,0,LA LIBERTAD,CHEPEN,CHEPEN,2018,Dengue,19
1,1,0,UCAYALI,IRAZOLA,PADRE ABAD,2018,Dengue,19
1,0,1,LA LIBERTAD,PAIJAN,ASCOPE,2018,Dengue,19
0,0,0,LA LIBERTAD,FLORENCIA DE MORA,TRUJILLO,2018,Dengue,19
5,0,5,PIURA,CATACAOS,PIURA,2018,Dengue,19
1,0,1,HUANUCO,CASTILLO GRANDE,LEONCIO PRADO,2018,Dengue,19
0,0,0,CAJAMARCA,CHOTA,CHOTA,2018,Dengue,19
0,0,0,AYACUCHO,CANAYRE,HUANTA,2018,Dengue,19
0,0,0,TUMBES,CANOAS DE PUNTA SAL,CONTRALMIRANTE VILLAR,2018,Dengue,19
0,0,0,AMAZONAS,BAGUA GRANDE,UTCUBAMBA,2018,Dengue,19
0,0,0,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,2018,Dengue,19
0,0,0,CUSCO,SANTA ANA,LA CONVENCION,2018,Dengue,19
1,0,1,SAN MARTIN,TOCACHE,TOCACHE,2018,Dengue,19
12,3,9,PIURA,CASTILLA,PIURA,2018,Dengue,19
0,0,0,CAJAMARCA,SALLIQUE,JAEN,2018,Dengue,19
0,0,0,PIURA,MORROPON,MORROPON,2018,Dengue,19
0,0,0,JUNIN,MAZAMARI,SATIPO,2018,Dengue,19
0,0,0,LIMA,LIMA,LIMA,2018,Dengue,19
1,0,1,PIURA,SECHURA,SECHURA,2018,Dengue,19
0,0,0,PIURA,BERNAL,SECHURA,2018,Dengue,19
16,3,13,LORETO,IQUITOS,MAYNAS,2018,Dengue,19
5,4,1,MADRE DE DIOS,LAS PIEDRAS,TAMBOPATA,2018,Dengue,19
0,0,0,HUANUCO,MARIANO DAMASO BERAUN,LEONCIO PRADO,2018,Dengue,19
0,0,0,SAN MARTIN,CACATACHI,SAN MARTIN,2018,Dengue,19
1,0,1,SAN MARTIN,NUEVO PROGRESO,TOCACHE,2018,Dengue,19
0,0,0,TUMBES,PAMPAS DE HOSPITAL,TUMBES,2018,Dengue,19
0,0,0,LAMBAYEQUE,JOSE LEONARDO ORTIZ,CHICLAYO,2018,Dengue,19
1,1,0,LIMA,LOS OLIVOS,LIMA,2018,Dengue,19
0,0,0,PIURA,VICE,SECHURA,2018,Dengue,19
2,1,1,PIURA,PAITA,PAITA,2018,Dengue,19
0,0,0,LORETO,BARRANCA,DATEM DEL MARA�ON,2018,Dengue,19
0,0,0,CAJAMARCA,CAJAMARCA,CAJAMARCA,2018,Dengue,19
0,0,0,LA LIBERTAD,VICTOR LARCO HERRERA,TRUJILLO,2018,Dengue,19
0,0,0,LA LIBERTAD,CHOCOPE,ASCOPE,2018,Dengue,19
20,11,9,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,2018,Dengue,19
0,0,0,ICA,PALPA,PALPA,2018,Dengue,19
0,0,0,LA LIBERTAD,POROTO,TRUJILLO,2018,Dengue,19
0,0,0,PIURA,CANCHAQUE,HUANCABAMBA,2018,Dengue,19
0,0,0,CAJAMARCA,PUCARA,JAEN,2018,Dengue,19
0,0,0,MADRE DE DIOS,IBERIA,TAHUAMANU,2018,Dengue,19
0,0,0,CAJAMARCA,JAEN,JAEN,2018,Dengue,19
6,2,4,PIURA,SULLANA,SULLANA,2018,Dengue,19
0,0,0,LORETO,SAQUENA,REQUENA,2018,Dengue,19
0,0,0,SAN MARTIN,ALTO BIAVO,BELLAVISTA,2018,Dengue,19
1,0,1,LAMBAYEQUE,POMALCA,CHICLAYO,2018,Dengue,19
0,0,0,JUNIN,VIZCATAN DEL ENE,SATIPO,2018,Dengue,19
15,4,11,LORETO,SAN JUAN BAUTISTA,MAYNAS,2018,Dengue,19
0,0,0,LAMBAYEQUE,MONSEFU,CHICLAYO,2018,Dengue,19
1,0,1,ICA,LA TINGUI�A,ICA,2018,Dengue,19
13,1,12,PIURA,PIURA,PIURA,2018,Dengue,19
15,1,14,LORETO,PUNCHANA,MAYNAS,2018,Dengue,19
2,0,2,LORETO,BELEN,MAYNAS,2018,Dengue,19
0,0,0,JUNIN,PANGOA,SATIPO,2018,Dengue,19
0,0,0,ICA,CHINCHA BAJA,CHINCHA,2018,Dengue,19
0,0,0,UCAYALI,CURIMANA,PADRE ABAD,2018,Dengue,19
3,1,2,ICA,PARCONA,ICA,2018,Dengue,19
0,0,0,CAJAMARCA,BELLAVISTA,JAEN,2018,Dengue,19
0,0,0,SAN MARTIN,SACANCHE,HUALLAGA,2018,Dengue,19
0,0,0,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,2018,Dengue,19
1,0,1,ICA,LOS AQUIJES,ICA,2018,Dengue,19
0,0,0,LA LIBERTAD,PACASMAYO,PACASMAYO,2018,Dengue,19
0,0,0,LA LIBERTAD,GUADALUPITO,VIRU,2018,Dengue,19
2,0,2,LORETO,INDIANA,MAYNAS,2018,Dengue,19
0,0,0,PIURA,HUANCABAMBA,HUANCABAMBA,2018,Dengue,19
0,0,0,LA LIBERTAD,CHICAMA,ASCOPE,2018,Dengue,19
0,0,0,SAN MARTIN,ALTO SAPOSOA,HUALLAGA,2018,Dengue,19
1,0,1,LAMBAYEQUE,LA VICTORIA,CHICLAYO,2018,Dengue,19
0,0,0,TUMBES,ZORRITOS,CONTRALMIRANTE VILLAR,2018,Dengue,19
0,0,0,TUMBES,SAN JACINTO,TUMBES,2018,Dengue,19
0,0,0,UCAYALI,PADRE ABAD,PADRE ABAD,2018,Dengue,19
0,0,0,LORETO,PARINARI,LORETO,2018,Dengue,19
1,0,1,TUMBES,TUMBES,TUMBES,2018,Dengue,19
0,0,0,AYACUCHO,ANCO,LA MAR,2018,Dengue,19
0,0,0,SAN MARTIN,PICOTA,PICOTA,2018,Dengue,19
0,0,0,AYACUCHO,LLOCHEGUA,HUANTA,2018,Dengue,19
0,0,0,MADRE DE DIOS,I�APARI,TAHUAMANU,2018,Dengue,19
2,0,2,TUMBES,ZARUMILLA,ZARUMILLA,2018,Dengue,19
0,0,0,LORETO,LAS AMAZONAS,MAYNAS,2018,Dengue,19
0,0,0,LA LIBERTAD,LA ESPERANZA,TRUJILLO,2018,Dengue,19
1,0,1,CUSCO,KIMBIRI,LA CONVENCION,2018,Dengue,19
0,0,0,LORETO,RAMON CASTILLA,MARISCAL RAMON CASTILLA,2018,Dengue,19
0,0,0,IMPORTADOS,IMPORTADOS,IMPORTADOS,2018,Dengue,19
1,1,0,HUANUCO,PUERTO INCA,PUERTO INCA,2018,Dengue,19
2,1,1,ICA,ICA,ICA,2018,Dengue,19
0,0,0,JUNIN,RIO TAMBO,SATIPO,2018,Dengue,19
0,0,0,PIURA,SALITRAL,MORROPON,2018,Dengue,19
0,0,0,LORETO,MAZAN,MAYNAS,2018,Dengue,19
0,0,0,SAN MARTIN,LAMAS,LAMAS,2018,Dengue,19
0,0,0,LORETO,VARGAS GUERRA,UCAYALI,2018,Dengue,19
1,0,1,LORETO,ANDOAS,DATEM DEL MARA�ON,2018,Dengue,19
0,0,0,JUNIN,PERENE,CHANCHAMAYO,2018,Dengue,19
0,0,0,UCAYALI,RAYMONDI,ATALAYA,2018,Dengue,19
0,0,0,ANCASH,SAMANCO,SANTA,2018,Dengue,19
0,0,0,LORETO,PEBAS,MARISCAL RAMON CASTILLA,2018,Dengue,19
0,0,0,LAMBAYEQUE,PIMENTEL,CHICLAYO,2018,Dengue,19
0,0,0,SAN MARTIN,PAPAPLAYA,SAN MARTIN,2018,Dengue,19
7,4,3,MADRE DE DIOS,HUEPETUHE,MANU,2018,Dengue,19
0,0,0,HUANUCO,JOSE CRESPO Y CASTILLO,LEONCIO PRADO,2018,Dengue,19
0,0,0,ICA,CHINCHA ALTA,CHINCHA,2018,Dengue,19
0,0,0,AYACUCHO,SIVIA,HUANTA,2018,Dengue,19
3,0,3,PIURA,CURA MORI,PIURA,2018,Dengue,19
1,1,0,AMAZONAS,BAGUA,BAGUA,2018,Dengue,19
1,1,0,SAN MARTIN,MORALES,SAN MARTIN,2018,Dengue,19
0,0,0,ANCASH,CHIMBOTE,SANTA,2018,Dengue,19
1,0,1,HUANUCO,RUPA-RUPA,LEONCIO PRADO,2018,Dengue,19
1,0,1,PIURA,TAMBO GRANDE,PIURA,2018,Dengue,19
11,2,9,AYACUCHO,SANTA ROSA,LA MAR,2018,Dengue,19
0,0,0,LA LIBERTAD,SAN PEDRO DE LLOC,PACASMAYO,2018,Dengue,19
2,2,0,UCAYALI,CALLERIA,CORONEL PORTILLO,2018,Dengue,19
1,0,1,MADRE DE DIOS,LABERINTO,TAMBOPATA,2018,Dengue,19
0,0,0,UCAYALI,MANANTAY,CORONEL PORTILLO,2018,Dengue,19
1,0,1,ANCASH,NUEVO CHIMBOTE,SANTA,2018,Dengue,19
0,0,0,AMAZONAS,NIEVA,CONDORCANQUI,2018,Dengue,19
0,0,0,ANCASH,COISHCO,SANTA,2018,Dengue,19
0,0,0,HUANUCO,LUYANDO,LEONCIO PRADO,2018,Dengue,19
1,0,1,LA LIBERTAD,TRUJILLO,TRUJILLO,2018,Dengue,19
0,0,0,ANCASH,MORO,SANTA,2018,Dengue,19
0,0,0,LAMBAYEQUE,TUCUME,LAMBAYEQUE,2018,Dengue,19
0,0,0,PASCO,PUERTO BERMUDEZ,OXAPAMPA,2018,Dengue,19
0,0,0,SAN MARTIN,PUCACACA,PICOTA,2018,Dengue,19
0,0,0,PIURA,SAN JUAN DE BIGOTE,MORROPON,2018,Dengue,19
0,0,0,LA LIBERTAD,RAZURI,ASCOPE,2018,Dengue,19
0,0,0,LAMBAYEQUE,SA�A,CHICLAYO,2018,Dengue,19
0,0,0,LA LIBERTAD,SIMBAL,TRUJILLO,2018,Dengue,19
1,1,0,PIURA,BELLAVISTA,SULLANA,2018,Dengue,19
0,0,0,HUANUCO,CHOLON,MARA�ON,2018,Dengue,19
0,0,0,ICA,SUBTANJALLA,ICA,2018,Dengue,19
0,0,0,ICA,SAN CLEMENTE,PISCO,2018,Dengue,19
0,0,0,CUSCO,CAMANTI,QUISPICANCHI,2018,Dengue,19
0,0,0,AMAZONAS,COPALLIN,BAGUA,2018,Dengue,19
0,0,0,PIURA,MARCAVELICA,SULLANA,2018,Dengue,19
0,0,0,ICA,SALAS,ICA,2018,Dengue,19
0,0,0,LORETO,REQUENA,REQUENA,2018,Dengue,19
0,0,0,PIURA,HUARMACA,HUANCABAMBA,2018,Dengue,19
0,0,0,ANCASH,PAMPAROMAS,HUAYLAS,2018,Dengue,19
4,4,0,LIMA,COMAS,LIMA,2018,Dengue,19
0,0,0,LIMA,COMAS,LIMA,2018,Dengue,20
0,0,0,LAMBAYEQUE,OLMOS,LAMBAYEQUE,2018,Dengue,20
5,0,5,MADRE DE DIOS,LAS PIEDRAS,TAMBOPATA,2018,Dengue,20
1,0,1,ICA,PALPA,PALPA,2018,Dengue,20
0,0,0,TUMBES,SAN JACINTO,TUMBES,2018,Dengue,20
1,0,1,LA LIBERTAD,POROTO,TRUJILLO,2018,Dengue,20
1,0,1,PIURA,RINCONADA LLICUAR,SECHURA,2018,Dengue,20
1,1,0,UCAYALI,YARINACOCHA,CORONEL PORTILLO,2018,Dengue,20
0,0,0,HUANUCO,MARIANO DAMASO BERAUN,LEONCIO PRADO,2018,Dengue,20
0,0,0,AMAZONAS,LA PECA,BAGUA,2018,Dengue,20
0,0,0,PIURA,FRIAS,AYABACA,2018,Dengue,20
0,0,0,UCAYALI,IPARIA,CORONEL PORTILLO,2018,Dengue,20
0,0,0,LAMBAYEQUE,JOSE LEONARDO ORTIZ,CHICLAYO,2018,Dengue,20
1,1,0,UCAYALI,CALLERIA,CORONEL PORTILLO,2018,Dengue,20
0,0,0,CAJAMARCA,SALLIQUE,JAEN,2018,Dengue,20
8,1,7,PIURA,VEINTISEIS DE OCTUBRE,PIURA,2018,Dengue,20
0,0,0,SAN MARTIN,MORALES,SAN MARTIN,2018,Dengue,20
1,0,1,JUNIN,RIO TAMBO,SATIPO,2018,Dengue,20
0,0,0,AYACUCHO,LLOCHEGUA,HUANTA,2018,Dengue,20
0,0,0,HUANUCO,CHOLON,MARA�ON,2018,Dengue,20
0,0,0,UCAYALI,PADRE ABAD,PADRE ABAD,2018,Dengue,20
0,0,0,SAN MARTIN,CACATACHI,SAN MARTIN,2018,Dengue,20
0,0,0,LAMBAYEQUE,MONSEFU,CHICLAYO,2018,Dengue,20
0,0,0,TUMBES,CORRALES,TUMBES,2018,Dengue,20
0,0,0,LAMBAYEQUE,FERRE�AFE,FERRE�AFE,2018,Dengue,20
1,0,1,PIURA,LA ARENA,PIURA,2018,Dengue,20
2,0,2,MADRE DE DIOS,HUEPETUHE,MANU,2018,Dengue,20
1,0,1,PIURA,SULLANA,SULLANA,2018,Dengue,20
0,0,0,UCAYALI,CAMPOVERDE,CORONEL PORTILLO,2018,Dengue,20
1,0,1,LAMBAYEQUE,POMALCA,CHICLAYO,2018,Dengue,20
2,0,2,MADRE DE DIOS,LABERINTO,TAMBOPATA,2018,Dengue,20
1,0,1,AMAZONAS,BAGUA,BAGUA,2018,Dengue,20
0,0,0,PIURA,EL TALLAN,PIURA,2018,Dengue,20
19,3,16,PIURA,PIURA,PIURA,2018,Dengue,20
0,0,0,LA LIBERTAD,LA ESPERANZA,TRUJILLO,2018,Dengue,20
0,0,0,ICA,LOS AQUIJES,ICA,2018,Dengue,20
0,0,0,ANCASH,NEPE�A,SANTA,2018,Dengue,20
0,0,0,ICA,SANTIAGO,ICA,2018,Dengue,20
1,1,0,PIURA,TAMBO GRANDE,PIURA,2018,Dengue,20
2,0,2,LAMBAYEQUE,LA VICTORIA,CHICLAYO,2018,Dengue,20
2,0,2,ICA,LA TINGUI�A,ICA,2018,Dengue,20
4,1,3,AYACUCHO,SANTA ROSA,LA MAR,2018,Dengue,20
0,0,0,JUNIN,SAN RAMON,CHANCHAMAYO,2018,Dengue,20
0,0,0,LAMBAYEQUE,SALAS,LAMBAYEQUE,2018,Dengue,20
0,0,0,CUSCO,CAMANTI,QUISPICANCHI,2018,Dengue,20
0,0,0,SAN MARTIN,JEPELACIO,MOYOBAMBA,2018,Dengue,20
1,0,1,PIURA,CHULUCANAS,MORROPON,2018,Dengue,20
2,1,1,HUANUCO,CASTILLO GRANDE,LEONCIO PRADO,2018,Dengue,20
1,0,1,LA LIBERTAD,GUADALUPE,PACASMAYO,2018,Dengue,20
0,0,0,LA LIBERTAD,ASCOPE,ASCOPE,2018,Dengue,20
0,0,0,LA LIBERTAD,CHICAMA,ASCOPE,2018,Dengue,20
0,0,0,ANCASH,NUEVO CHIMBOTE,SANTA,2018,Dengue,20
0,0,0,PIURA,BUENOS AIRES,MORROPON,2018,Dengue,20
0,0,0,PIURA,PARI�AS,TALARA,2018,Dengue,20
0,0,0,LORETO,PUINAHUA,REQUENA,2018,Dengue,20
0,0,0,LORETO,JENARO HERRERA,REQUENA,2018,Dengue,20
0,0,0,SAN MARTIN,LAMAS,LAMAS,2018,Dengue,20
0,0,0,UCAYALI,SEPAHUA,ATALAYA,2018,Dengue,20
0,0,0,UCAYALI,MANANTAY,CORONEL PORTILLO,2018,Dengue,20
0,0,0,SAN MARTIN,SHAMBOYACU,PICOTA,2018,Dengue,20
1,0,1,ICA,SUBTANJALLA,ICA,2018,Dengue,20
0,0,0,LAMBAYEQUE,MOTUPE,LAMBAYEQUE,2018,Dengue,20
0,0,0,AMAZONAS,BAGUA GRANDE,UTCUBAMBA,2018,Dengue,20
0,0,0,LORETO,REQUENA,REQUENA,2018,Dengue,20
0,0,0,PIURA,AYABACA,AYABACA,2018,Dengue,20
0,0,0,ANCASH,BUENA VISTA ALTA,CASMA,2018,Dengue,20
0,0,0,LA LIBERTAD,GUADALUPITO,VIRU,2018,Dengue,20
0,0,0,PIURA,SAN JUAN DE BIGOTE,MORROPON,2018,Dengue,20
0,0,0,UCAYALI,IRAZOLA,PADRE ABAD,2018,Dengue,20
